comment_message,created_time_comment,love_comment,like_comment,angry_comment,sad_comment,haha_comment,wow_comment,label_disagreement,label_antagonism,score_0_disagreement,score_1_disagreement,score_0_antagonism,score_1_antagonism,disagreement,antagonism,post_message,status_type,attachment_title,attachment_description,created_time_post,comment_count,love_post,like_post,angry_post,sad_post,haha_post,wow_post,shares,page_name,category,page_like_count,website,location_json,id_comment,id_post,id_page
Lo amenaza usted si no hace lo que usted dice  le mata la familia 💩💩🐷🐖🐖🐷,01-06-21 23:40,0,0,0,0,0,0,disagreement,not antagonism,0.823499978,0.176499993,0.212085858,0.787914097,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542499779558,45242794557_10159542362334558,45242794557
Nojoda este viejo verde cada día da es risa ,01-06-21 23:43,0,0,0,0,0,0,disagreement,antagonism,0.951854587,0.048145451,0.939288616,0.060711354,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542503769558,45242794557_10159542362334558,45242794557
SATANÁS,01-06-21 23:44,0,0,0,0,0,0,disagreement,not antagonism,0.569719732,0.430280268,0.453729779,0.546270251,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542504899558,45242794557_10159542362334558,45242794557
Defiende una democracia y donde esta la corrupción. Con las reformas a jodido a los más humildes.,01-06-21 23:45,0,0,0,0,0,0,disagreement,antagonism,0.907913625,0.092086345,0.608109355,0.391890705,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542505109558,45242794557_10159542362334558,45242794557
Gloria Giraldo Garcia 🤫🥱,01-06-21 23:48,0,0,0,0,0,0,not disagreement,,0.006063827,0.993936241,,,1,,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542373819558&reply_comment_id=10159542507804558,45242794557_10159542362334558,45242794557
Las buenas relaciones,01-06-21 23:48,0,0,0,0,0,0,not disagreement,,0.023132827,0.976867259,,,1,,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542507824558,45242794557_10159542362334558,45242794557
Relación laborales,01-06-21 23:48,0,0,0,0,0,0,disagreement,not antagonism,0.563931763,0.436068267,0.272681564,0.727318466,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542508289558,45242794557_10159542362334558,45242794557
Uribe q doble juega,01-06-21 23:50,0,0,0,0,0,0,disagreement,antagonism,0.968033195,0.031966794,0.986919105,0.013080876,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542509879558,45242794557_10159542362334558,45242794557
Johannita Rv Si los pidieran pacificamente no sucederia estos casos tan tristes 🙏🏼,01-06-21 23:52,2,1,0,0,0,0,not disagreement,,0.270622283,0.729377687,,,1,,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542465804558&reply_comment_id=10159542512494558,45242794557_10159542362334558,45242794557
Gracias Dr Uribe por toda su entrega y dedicación en favor de los más vulnerables y en defenza de la democracia 🙏🏼Dios nos lo siga cuidando y protegiendo...COLOMBIA TE NECESITA🙏🏼🇨🇴,01-06-21 23:56,1,26,0,0,14,0,not disagreement,,0.014417196,0.985582829,,,1,,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542517229558,45242794557_10159542362334558,45242794557
https://youtu.be/FWelKm_nFb0,02-06-21 0:01,0,0,0,0,0,0,not disagreement,,0.023641473,0.976358533,,,1,,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542526439558,45242794557_10159542362334558,45242794557
Totalmente de acuerdo.,02-06-21 0:03,0,0,0,0,0,0,not disagreement,,0.097653829,0.902346194,,,1,,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542531629558,45242794557_10159542362334558,45242794557
Ahora las protestas fueron por rabia a la reforma tributaria?  No era que todo era pagado por venezuela y el foro de sao paulo xdxdxdxd,02-06-21 0:04,0,0,0,0,0,0,disagreement,not antagonism,0.89126426,0.108735763,0.298847139,0.701152861,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542532829558,45242794557_10159542362334558,45242794557
Gloria Giraldo Garcia  el paramilitarismo en contra de la protesta social encarna la pretensión de sostenerse indefinidamente en el poder con fines de continuar con una explotación económica inhumana. Esto se evidencia en la negativa de que CIDH ingrese a observar las atrocidades que se comenten aquí. Podrías explicarme ¿Que defiendes?,01-06-21 23:05,0,1,0,0,0,0,disagreement,not antagonism,0.983325243,0.016674701,0.419625521,0.580374479,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542390699558&reply_comment_id=10159542446494558,45242794557_10159542362334558,45242794557
MATARIFE asesino,01-06-21 23:05,0,0,0,0,0,0,disagreement,antagonism,0.962065935,0.037934083,0.997536182,0.00246387,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542446559558,45242794557_10159542362334558,45242794557
Apoyo total a mi padre político,01-06-21 23:05,0,0,0,0,0,0,not disagreement,,0.026668208,0.973331749,,,1,,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542446964558,45242794557_10159542362334558,45242794557
Y Usted es un tetratriplehijuepta Álvaro Uribe Vélez así o más claro puess,01-06-21 23:07,0,0,0,0,0,0,disagreement,antagonism,0.978460968,0.021539001,0.998862147,0.001137893,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542450244558,45242794557_10159542362334558,45242794557
"Y la reforma a la salud, la reforma laboral, y otras que hay por ahí y ni mencionan, todo a escondidas, que desgraciados corruptos criminales.",01-06-21 23:08,0,9,0,0,0,0,disagreement,antagonism,0.986939073,0.013060959,0.880492628,0.11950738,0,0,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542451719558,45242794557_10159542362334558,45242794557
Diego Torres será papá tuyo será q mamá le dio telas dejó hay,01-06-21 23:11,0,0,0,0,0,0,not disagreement,,0.117169127,0.882830918,,,1,,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542437234558&reply_comment_id=10159542456749558,45242794557_10159542362334558,45242794557
El mejor presidente de Colombia x siempre nunca lo olvidaremos es un verdadero guerrero un TITAN que e equivocó  a subir a Santos a la presidencia porque traicionó a Colombia Dios te bendiga DR ÁLVARO URIBE VÉLEZ,01-06-21 23:11,0,4,0,0,1,0,disagreement,not antagonism,0.500257969,0.499742061,0.461443245,0.538556695,0,1,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542456969558,45242794557_10159542362334558,45242794557
Rossy Jimenez ,01-06-21 23:12,0,1,0,0,0,0,not disagreement,,0.018704951,0.981295109,,,1,,"Una reforma tributaria equivocada más la pobreza generó rabia, produjo una serie de protestas sociales que siempre respetamos, por el otro lado viene una violencia que ha amenazado al presidente Duque desde que llegó a la Presidencia.",added_video,"Entrevista Radio Rivadavia AM Argentina 1 junio, 2021",,01-06-21 22:07,530,244,2666,15,8,777,2,340,Álvaro Uribe Vélez,Politician,1513100,https://linktr.ee/alvarouribevelez,,https://www.facebook.com/45242794557/posts/10159542362334558/?comment_id=10159542456969558&reply_comment_id=10159542458204558,45242794557_10159542362334558,45242794557
